Album ID,Label ID,ALBUM_TITLE *,ALBUM_CODE (catalog code ),TRACK_TITLE *,File_Name,TRACK_SEQUENCE,TRACK_TYPE (Vocal / Instrumental ),LANGUAGE *,16_BITRATE,32_BITRATE,64_BITRATE,128_BITRATE,256_BITRATE,320_BITRATE,TRACK_DURATION_SEC (in sec),TRACK_DURATION_MIN (min),ISRC_CODE,LABEL_NAME *,COPYRIGHT_COMPANY,PUBLISHING_RIGHT_COMPANY,VERSION (Studio / Live ),ACTOR (,comma separated ),ACTRESS  (,comma separated ),ARTIST_SINGER  (,comma separated ),LYRIC_WRITER  (,comma separated ),MUSIC_DIRECTOR  (,comma separated ),COMPOSER  (,comma separated ),PRODUCER,RELEASE_DATE ,RELEASE_YEAR,GENRE (,comma separated )  *,SUB_GENRE  (,comma separated ),TERRITORY_RIGHTS ( India / World / ISO county codes / continents ),ALBUM_AGREEMENT_EXPIRY ,TRACK_STATUS ( Active / Inactive),SOURCE_DIRECTORY,IS_HTTP,IS_RTMP
GAN-0002-0975,10464,Diye Jale Kahi Dil,,Diye Jale Kahi Dil,Diye_Jale_Kahi_Dil,1,Vocal,Hindi,Y,Y,Y,Y,Y,Y,287,4:47,NA,H.S. Music,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,DC Madana,Gautam Rajput, Kaji, Ramdev,Sanj B (DGTL Studio),,N/A,10/12/15,2015,Hindi,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0977,10161,Me To Sava Me Bulay Banna Ko Rumal,,Babi Ko Goro Deel,Babi_Ko_Goro_Deel,5,Vocal,Rajasthani,Y,Y,Y,Y,Y,Y,439,7:19,NA,Madhur Cassette,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Ramdev  ,Ramdev,Deepu Bhatia,,N/A,10/12/15,2015,Rajasthani,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0977,10161,Me To Sava Me Bulay Banna Ko Rumal,,Savo Sada Payee Puch,Savo_Sada_Payee_Puch,6,Vocal,Rajasthani,Y,Y,Y,Y,Y,Y,471,7:51,NA,Madhur Cassette,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Ramdev  ,Ramdev,Deepu Bhatia,,N/A,10/12/15,2015,Rajasthani,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0977,10161,Me To Sava Me Bulay Banna Ko Rumal,,Pelo Devali Ko,Pelo_Devali_Ko,7,Vocal,Rajasthani,Y,Y,Y,Y,Y,Y,477,7:57,NA,Madhur Cassette,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Ramdev  ,Ramdev,Deepu Bhatia,,N/A,10/12/15,2015,Rajasthani,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0977,10161,Me To Sava Me Bulay Banna Ko Rumal,,Dada Ji Ki Bandi,Dada_Ji_Ki_Bandi,8,Vocal,Rajasthani,Y,Y,Y,Y,Y,Y,348,5:48,NA,Madhur Cassette,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Ramdev  ,Ramdev,Deepu Bhatia,,N/A,10/12/15,2015,Rajasthani,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,He Khoniker Otithi,He_Khoniker_Otithi,1,Vocal,Bengali,Y,Y,Y,Y,Y,Y,176,2:56,IN-K35-15-00207,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Ei Kothati Mone Rekho,Ei_Kothati_Mone_Rekho,2,Vocal,Bengali,Y,Y,Y,Y,Y,Y,216,3:36,IN-K35-15-00208,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Nisithe Ke Koye Gelo,Nisithe_Ke_Koye_Gelo,3,Vocal,Bengali,Y,Y,Y,Y,Y,Y,252,4:12,IN-K35-15-00209,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Je Chilo Amar Swaponocharini,Je_Chilo_Amar_Swaponocharini,4,Vocal,Bengali,Y,Y,Y,Y,Y,Y,240,4:00,IN-K35-15-00210,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Gaane Gaane Tobo,Gaane_Gaane_Tobo,5,Vocal,Bengali,Y,Y,Y,Y,Y,Y,248,4:08,IN-K35-15-00211,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Na Chahile Jare Paowa Jai,Na_Chahile_Jare_Paowa_Jai,6,Vocal,Bengali,Y,Y,Y,Y,Y,Y,239,3:59,IN-K35-15-00212,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Ami Jokhon Tar Duware,Ami_Jokhon_Tar_Duware,7,Vocal,Bengali,Y,Y,Y,Y,Y,Y,267,4:27,IN-K35-15-00213,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Nai Nai Bhoi,Nai_Nai_Bhoi,8,Vocal,Bengali,Y,Y,Y,Y,Y,Y,249,4:09,IN-K35-15-00214,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Tumi Sondhyar Meghomala,Tumi_Sondhyar_Meghomala,9,Vocal,Bengali,Y,Y,Y,Y,Y,Y,253,4:13,IN-K35-15-00215,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Khelaghor Badhte Legechhi,Khelaghor_Badhte_Legechhi,10,Vocal,Bengali,Y,Y,Y,Y,Y,Y,313,5:13,IN-K35-15-00216,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Mone Ki Didha,Mone_Ki_Didha,11,Vocal,Bengali,Y,Y,Y,Y,Y,Y,224,3:44,IN-K35-15-00217,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Asa Jawar Pother Dhare,Asa_Jawar_Pother_Dhare,12,Vocal,Bengali,Y,Y,Y,Y,Y,Y,321,5:21,IN-K35-15-00218,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Ki Paini Tari Hiseb,Ki_Paini_Tari_Hiseb,13,Vocal,Bengali,Y,Y,Y,Y,Y,Y,240,4:00,IN-K35-15-00219,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Modhur Tomar Sesh Na Pai,Modhur_Tomar_Sesh_Na_Pai,14,Vocal,Bengali,Y,Y,Y,Y,Y,Y,279,4:39,IN-K35-15-00220,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0978,10467,Sondhyar Meghomala,,Pother Sesh Kothai,Pother_Sesh_Kothai,15,Vocal,Bengali,Y,Y,Y,Y,Y,Y,321,5:21,IN-K35-15-00221,Kristi Creation,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Tanmoy Mukkhopadhyay,Ravindranath Tagore,Ravindranath Tagore,,N/A,10/12/15,2015,Bengali,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0979,10337,Judaa,,Judaa,Judaa,1,Vocal,Hindi,Y,Y,Y,Y,Y,Y,255,4:15,NA,Saga Music,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Pardeep Chalia & Jassi G A Poet,Jassi G A Poet,Guys In Charge,,N/A,11/12/15,2015,Hindi,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0980,10473,Jatt Kaum,,Jatt Kaum,Jatt_Kaum,1,Vocal,Punjabi,Y,Y,Y,Y,Y,Y,170,2:50,IN-S92-15-00351,IMA Music,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Manna Mann,Pavi Ghuman,Gupz Sehra,,N/A,14/12/15,2015,Punjabi,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0981,10338,Sindoor Bhaag 1,,Sindoor Bhaag 1,Sindoor_Bhaag_1,1,Vocal,Bhojpuri,Y,Y,Y,Y,Y,Y,1799,0:29:59,IN-I17-15-00279,Indya Records,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Kashi Bullu ,Traditional,Kashi Bullu,,N/A,14/12/15,2015,Bhojpuri,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0982,10338,Sindoor Bhaag 2 ,,Sindoor Bhaag 2 ,Sindoor_Bhaag_2,1,Vocal,Bhojpuri,Y,Y,Y,Y,Y,Y,1823,0:30:23,IN-I17-15-00280,Indya Records,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Kashi Bullu ,Traditional,Kashi Bullu,,N/A,14/12/15,2015,Bhojpuri,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0905,10337,Golgappe,,Golgappe,Golgappe,1,Vocal,Haryanvi,Y,Y,Y,Y,Y,Y,255,4:15,IN-S92-15-00353,Saga Music,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Annu Kadyan,Dev Kumar Deva,Rajiv Rathi,Nishant Verma,Vicky Tohana,,N/A,15/12/15,2015,Haryanvi,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0905,10337,Golgappe,,Full Desi Indian,Full_Desi_Indian,2,Vocal,Haryanvi,Y,Y,Y,Y,Y,Y,262,4:22,IN-S92-15-00315,Saga Music,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Dev Kumar Deva,Rajiv Rathi,Amit Chadda (DGTL Studio Rohtak),,N/A,15/12/15,2015,Haryanvi,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0983,10477,Choothi (feat. Bilal Saeed),,Choothi - Bloodline,Choothi_Bloodline,1,Vocal,Punjabi,Y,Y,Y,Y,Y,Y,224,3:44,IN-S92-15-00354,Beyond Records,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Waqar Ex Feat. Bilal Saeed,Waqar Ex & Bilal Saeed,Bilal Saeed,,N/A,15/12/15,2015,Punjabi,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0983,10477,Choothi (feat. Bilal Saeed),,Choothi,Choothi,2,Vocal,Punjabi,Y,Y,Y,Y,Y,Y,211,3:31,IN-S92-15-00355,Beyond Records,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Waqar Ex Feat. Bilal Saeed,Waqar Ex & Bilal Saeed,Bilal Saeed,,N/A,15/12/15,2015,Punjabi,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0984,10476,Gungat Ka Fatkara,,Gungat Ka Fatkara,Gungat_Ka_Fatkara,1,Vocal,Haryanvi,Y,Y,Y,Y,Y,Y,224,4:04,NA,Vaidh Records,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Ritu Kaushik,Surender Romio,Makhan  ,Surender Romio,,N/A,15/12/15,2015,Haryanvi,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0984,10476,Gungat Ka Fatkara,,Shan Gajab Ki,Shan_Gajab_Ki,2,Vocal,Haryanvi,Y,Y,Y,Y,Y,Y,223,3:43,NA,Vaidh Records,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Praveen Panchal,Praveen Panchal,Suprime Studio,,N/A,15/12/15,2015,Haryanvi,Album,WORLD,NA,Active,NA,Y,Y
GAN-0002-0984,10476,Gungat Ka Fatkara,,Wah Re Zamane,Wah_Re_Zamane,3,Vocal,Haryanvi,Y,Y,Y,Y,Y,Y,184,3:04,NA,Vaidh Records,Unisys Infosolutions Pvt Ltd,Unisys Infosolutions Pvt Ltd,,N/A,N/A,Bitu GK, KJ Saroha,Deepak Sherda,Vasu Studio,,N/A,15/12/15,2015,Haryanvi,Album,WORLD,NA,Active,NA,Y,Y
